loss,data_loss,physics_loss
0.015714025124907494,0.001302226446568966,0.014411798678338528
0.012132185511291027,0.0002033295459114015,0.011928856372833252
0.008643819950520992,0.00015044305473566055,0.008493376895785332
0.009992043487727642,8.81542800925672e-05,0.009903889149427414
0.005826073233038187,9.248188871424645e-05,0.005733591504395008
0.007135887164622545,0.00011949949112022296,0.007016387768089771
0.010542938485741615,0.0008794036693871021,0.009663534350693226
0.008332286961376667,5.1075039664283395e-05,0.00828121230006218
0.008738032542169094,7.999878289410844e-05,0.008658033795654774
0.01256772130727768,7.387711229966953e-05,0.012493844144046307
0.005803185515105724,6.16459728917107e-05,0.005741539411246777
0.006482075899839401,6.679620128124952e-05,0.00641527958214283
0.00625231210142374,7.339198782574385e-05,0.006178920157253742
0.005900407209992409,4.521790106082335e-05,0.005855189170688391
0.008639986626803875,8.177110430551693e-05,0.008558215573430061
0.007059830706566572,2.8230846510268748e-05,0.0070315999910235405
0.00572187639772892,5.7475248468108475e-05,0.005664401222020388
0.008768274448812008,8.572754268243443e-06,0.008759701624512672
0.0066100531257689,2.8331292924121954e-05,0.00658172182738781
0.00978921540081501,3.8449208659585565e-05,0.00975076574832201
0.0067700352519750595,4.2723360820673406e-05,0.006727311760187149
0.0057115741074085236,2.5797742637223564e-05,0.005685776472091675
0.006325411610305309,3.783970169024542e-05,0.006287571974098682
0.006970533169806004,6.487660721177235e-05,0.006905656773597002
0.007186681032180786,2.6464887923793867e-05,0.007160216104239225
0.006142882164567709,1.7080879842978902e-05,0.006125801242887974
0.006359674967825413,1.8915545297204517e-05,0.006340759340673685
0.0055012269876897335,5.686342410626821e-05,0.0054443636909127235
0.008780541829764843,3.356578599778004e-05,0.008746976032853127
0.008219735696911812,2.746870814007707e-05,0.008192267268896103
0.003337903879582882,1.1119633199996315e-05,0.0033267843537032604
0.007230905815958977,4.028069452033378e-05,0.007190625183284283
0.005949102807790041,1.1759348126361147e-05,0.005937343463301659
0.008104617707431316,2.0431874872883782e-05,0.008084185421466827
0.008185972459614277,2.2932097635930404e-05,0.00816304050385952
0.00610722228884697,2.6721521862782538e-05,0.006080500781536102
0.006431943271309137,5.058893748355331e-06,0.006426884327083826
0.009462733753025532,2.702952770050615e-05,0.009435703977942467
0.011293482035398483,2.9733935662079602e-05,0.011263747699558735
0.005107320379465818,2.4102151655824855e-05,0.005083218216896057
0.007044780533760786,2.2630192688666284e-05,0.0070221503265202045
0.0064360699616372585,1.912407242343761e-05,0.006416945718228817
0.005442898254841566,1.0606578143779188e-05,0.005432291887700558
0.004163892008364201,2.5540815840940922e-05,0.004138351418077946
0.017292926087975502,9.614968439564109e-05,0.0171967763453722
0.005807322915643454,3.008945168403443e-05,0.005777233280241489
0.005742882378399372,1.392089052387746e-05,0.005728961434215307
0.007068205624818802,8.095044177025557e-05,0.0069872550666332245
0.007288084365427494,1.2528800652944483e-05,0.007275555748492479
0.009017964825034142,3.791607014136389e-05,0.008980048820376396
0.0037112212739884853,5.728511496272404e-06,0.0037054927088320255
0.012379981577396393,1.0638298590492923e-05,0.01236934307962656
0.005078661721199751,1.737796628731303e-05,0.005061283707618713
0.008705209009349346,1.7527689124108292e-05,0.008687681518495083
0.007849582470953465,7.132036444090772e-06,0.00784245040267706
0.011302442289888859,5.151798904989846e-05,0.011250924319028854
0.009237068705260754,1.7841008229879662e-05,0.009219227358698845
0.007173695135861635,3.3937962143681943e-05,0.00713975727558136
0.012106412090361118,1.579249874339439e-05,0.012090619653463364
0.007777183782309294,6.245654731174e-06,0.007770938333123922
0.007565951440483332,4.921320578432642e-05,0.007516738027334213
0.008034417405724525,2.354133357584942e-05,0.00801087636500597
0.0057656168937683105,1.1009093213942833e-05,0.005754607729613781
0.007522199302911758,7.3145424721587915e-06,0.0075148846954107285
0.006226662080734968,5.926597168581793e-06,0.006220735609531403
0.008431272581219673,7.692682629567571e-06,0.00842357985675335
0.006392194889485836,1.1502532288432121e-05,0.0063806925900280476
0.008874773047864437,1.4207857930159662e-05,0.008860564790666103
0.005681407172232866,4.3590298446360976e-06,0.0056770481169223785
