loss,data_loss,physics_loss
0.0915241688489914,1.044753662426956e-05,0.0915137231349945
0.08480660617351532,1.9041541236219928e-05,0.08478756248950958
0.08251728862524033,2.2662388801109046e-05,0.08249462395906448
0.08882292360067368,2.313602453796193e-05,0.08879978954792023
0.07849083840847015,2.338108060939703e-05,0.078467458486557
0.08480802923440933,2.1403648133855313e-05,0.08478662371635437
0.08554358035326004,1.5379928299807943e-05,0.08552820235490799
0.08736155927181244,7.448367796314415e-06,0.08735410869121552
0.0960722342133522,3.040322189917788e-05,0.09604182839393616
0.08386626094579697,6.322050467133522e-05,0.08380304276943207
0.07624839246273041,8.382124178751837e-06,0.07624001055955887
0.08057180792093277,1.4209450455382466e-05,0.08055759966373444
0.07886352390050888,1.57424874487333e-05,0.07884778082370758
0.09244652837514877,9.136629159911536e-06,0.09243739396333694
0.09187065064907074,1.2417896869010292e-05,0.09185823053121567
0.08967351168394089,1.1061230907216668e-05,0.08966244757175446
0.09162348508834839,9.623867299524136e-06,0.09161385893821716
0.09327736496925354,9.838606274570338e-06,0.093267522752285
0.08272328972816467,7.643538992851973e-06,0.08271564543247223
0.07057186961174011,1.6899130059755407e-05,0.07055497169494629
0.08333618193864822,2.6696557142713573e-06,0.08333351463079453
0.08467543125152588,7.348129656747915e-06,0.08466808497905731
0.08402743190526962,5.473932105815038e-06,0.08402195572853088
0.07761112600564957,3.27624220517464e-05,0.07757836580276489
0.08383513987064362,1.3975785805087071e-05,0.08382116258144379
0.07661221921443939,1.1562149666133337e-05,0.07660065591335297
0.09766761213541031,5.577685897151241e-06,0.09766203165054321
0.09312012791633606,1.0414841199235525e-05,0.09310971200466156
0.08459259569644928,5.08904668095056e-06,0.08458750694990158
0.0775245726108551,5.007952950109029e-06,0.07751956582069397
0.08494307100772858,1.1221866770938504e-05,0.08493185043334961
0.08665775507688522,1.6468877674924443e-06,0.0866561084985733
0.08436395972967148,4.27865597885102e-06,0.08435968309640884
0.09144666790962219,2.2232487026485614e-05,0.09142443537712097
0.08127032220363617,9.3712524176226e-06,0.08126094937324524
0.07920318841934204,1.8599219401949085e-05,0.07918459177017212
0.07258746773004532,1.0390308489149902e-05,0.07257707417011261
0.07687269896268845,2.5118210942309815e-06,0.07687018811702728
0.07916166633367538,9.158360626315698e-06,0.07915250957012177
0.08850883692502975,4.535682364803506e-06,0.08850429952144623
0.08156079053878784,1.3856845725968014e-05,0.08154693245887756
0.07922503352165222,1.0213509995082859e-05,0.07921481877565384
0.08775512874126434,3.8244761526584625e-06,0.08775130659341812
0.09245240688323975,3.5497118915372994e-06,0.09244886040687561
0.07850964367389679,8.767754479777068e-06,0.07850087434053421
0.07933739572763443,1.5930982044665143e-06,0.07933580130338669
0.08398698270320892,3.575262780941557e-06,0.0839834064245224
0.08331058919429779,3.4649065128178336e-06,0.08330712467432022
0.07590917497873306,7.894228474469855e-06,0.07590127736330032
