loss,data_loss,physics_loss
0.0017519043758511543,1.5248664567479864e-05,0.005736432503908873
0.002117579337209463,3.566142913768999e-05,0.006705666892230511
0.003169103991240263,1.0612946425681002e-05,0.009906269609928131
0.002358704572543502,2.4121818569255993e-05,0.0076551781967282295
0.0021268557757139206,0.00016247671737801284,0.006985439453274012
0.001941434689797461,1.804381827241741e-05,0.006285321433097124
0.0034998024348169565,1.6313621017616242e-05,0.011390144005417824
0.003158489242196083,2.1206598830758594e-05,0.010621327906847
0.0024245555978268385,2.125910577888135e-05,0.008028209209442139
0.002727437997236848,7.319124051718973e-06,0.008424995467066765
0.002518292749300599,3.6732424632646143e-05,0.008295168168842793
0.0028265120927244425,1.6388636140618473e-05,0.009138219058513641
0.0025842213071882725,1.245708335773088e-05,0.008451283909380436
0.0019570135045796633,1.1108058970421553e-05,0.0064241476356983185
0.0023786919191479683,9.621916433388833e-06,0.007864648476243019
0.001788895926438272,2.0266201318008825e-05,0.005951784551143646
0.0017960903933271766,7.68868630984798e-06,0.005905048456043005
0.0027052988298237324,9.058958676178008e-05,0.00875195674598217
0.0010476812021806836,6.0422171372920275e-06,0.0035124632995575666
0.002065430860966444,1.453590357414214e-05,0.0064981356263160706
0.0022846334613859653,1.6088395568658598e-05,0.007350404746830463
0.0027354981284588575,3.164812005707063e-05,0.009051114320755005
0.002099746372550726,2.894029239541851e-05,0.006641144398599863
0.0014373126905411482,2.1222911527729593e-05,0.004699341952800751
0.0024092230014503,1.2587599485414103e-05,0.007677013985812664
0.002918813843280077,9.291089554608334e-06,0.009438441134989262
0.003518881741911173,9.214430974679999e-06,0.010764466598629951
0.002419219119474292,1.3946153558208607e-05,0.007638365961611271
0.002244553528726101,1.183937638415955e-05,0.007132395636290312
0.002642894396558404,2.4288507120218128e-05,0.00875706784427166
0.0024177406448870897,8.650716154079419e-06,0.00768901314586401
0.0022742943838238716,1.0446997293911409e-05,0.007457153871655464
0.0027957353740930557,8.567027180106379e-06,0.008816929534077644
0.003168252529576421,8.196360795409419e-06,0.010271779261529446
0.0024961838498711586,2.133862471964676e-05,0.0082382308319211
0.0015838249819353223,9.288643013860565e-06,0.005228130612522364
0.002117749070748687,8.941663509176578e-06,0.006784559693187475
0.002006965922191739,3.2828986149979755e-05,0.0067254966124892235
0.0017548984615132213,1.617622547200881e-05,0.005642810836434364
0.002526261378079653,1.4983907021814957e-05,0.007981943897902966
0.0016533670714125037,1.0076370017486624e-05,0.005492739845067263
0.0015144369099289179,9.836147000896744e-06,0.005076172761619091
0.0014108637114986777,1.747189526213333e-05,0.004725188948214054
0.0018824528669938445,1.6012847481761128e-05,0.006068529561161995
0.0011448678560554981,8.552496001357213e-05,0.0036828513257205486
0.0027854128275066614,9.279746336687822e-06,0.008610187098383904
0.0021997320000082254,1.6294605302391574e-05,0.006862690672278404
0.0027365072164684534,8.902181434677914e-06,0.008978425525128841
0.0013770302757620811,1.328939470113255e-05,0.004478370305150747
0.002682795748114586,6.034239504515426e-06,0.00839815754443407
0.001962831476703286,5.253275958239101e-06,0.006332231219857931
0.0030721009243279696,2.6952364351018332e-05,0.009922712109982967
0.0023092806804925203,1.1511383490869775e-05,0.007259588688611984
0.0019897432066500187,1.5344736311817542e-05,0.006428655702620745
0.0013534078607335687,1.5492201782763004e-05,0.004359466023743153
0.002875417936593294,7.25823610991938e-06,0.008945701643824577
0.0030707414261996746,5.554700692300685e-06,0.00977979227900505
0.0038296724669635296,6.6059792516171e-06,0.011758409440517426
0.0023485340643674135,1.68286933330819e-05,0.007607696577906609
0.00181841931771487,1.9154740584781393e-05,0.005972451996058226
0.002538591157644987,1.1025811545550823e-05,0.008072519674897194
